wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,trialset_id,script_checksum,zipfile,item,block_trial_num,cogtask_resource_checksum,is_script,trial_uuid,experiment_run_type,mem_free_perc,choice,cogtask_display_name,mem_free_total,os,cogtask_error,cogtask_type,phase,filename,trial_num,block_num,cogtask_run_uuid,time_stamp,cogtask_cps,cogtask_name,cogtask_script,judgement_RT,block_id,use_phase,cogtask_all_params_checksum,cogtask_fps,cogtask_trial_params,target_price,distractor_price,choiceRT
20e9e98c-9a4f-45b9-99b9-af90ef2b3173,shoppinglist,lobo-at8n4,Mi A2,8.1.0,2022-01-22 20:30:46,2022-01-22 20:30:46,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,noodles,0,{:-1},true,56f86108-dec6-4a5b-acce-c9e591d52f86,full,NA,1.38,Shopping List,NA,android,,script,2,fixed_list2_2020_10_28_22_47_26.csv,17,1,76d9ba75-dac0-4f09-a40d-3b3ac5dc4816,2022/01/22 20:30:29,59.22270203578038,Shopping List,shoppinglist,NA,1,0,08a0d16fa8c60e78695515cbc070e5c4,60.49382716049382,"{instructions:quick_instructions,zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:16}",4.71,1.38,562
20e9e98c-9a4f-45b9-99b9-af90ef2b3173,shoppinglist,lobo-at8n4,Mi A2,8.1.0,2022-01-22 20:30:46,2022-01-22 20:30:46,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,pencils,0,{:-1},true,5b3f1058-5ad9-428c-a498-964fd6c6c64b,full,NA,7.18,Shopping List,NA,android,,script,2,fixed_list2_2020_10_28_22_47_26.csv,18,1,76d9ba75-dac0-4f09-a40d-3b3ac5dc4816,2022/01/22 20:30:30,56.47208121827411,Shopping List,shoppinglist,NA,1,0,08a0d16fa8c60e78695515cbc070e5c4,60.27918781725888,"{instructions:quick_instructions,zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:17}",7.18,9.64,505
20e9e98c-9a4f-45b9-99b9-af90ef2b3173,shoppinglist,lobo-at8n4,Mi A2,8.1.0,2022-01-22 20:30:46,2022-01-22 20:30:46,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,cheeseburger,0,{:-1},true,a64b37ed-c5a1-461d-acea-fe9af9540dfc,full,NA,1.29,Shopping List,NA,android,,script,2,fixed_list2_2020_10_28_22_47_26.csv,19,1,76d9ba75-dac0-4f09-a40d-3b3ac5dc4816,2022/01/22 20:30:33,58.737864077669904,Shopping List,shoppinglist,NA,1,0,08a0d16fa8c60e78695515cbc070e5c4,59.70873786407767,"{instructions:quick_instructions,zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:18}",7.96,1.29,998
20e9e98c-9a4f-45b9-99b9-af90ef2b3173,shoppinglist,lobo-at8n4,Mi A2,8.1.0,2022-01-22 20:30:46,2022-01-22 20:30:46,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,paper towels,0,{:-1},true,f70be3cc-6b2c-40ae-8fa9-2f2688f0e01d,full,NA,5.38,Shopping List,NA,android,,script,2,fixed_list2_2020_10_28_22_47_26.csv,20,1,76d9ba75-dac0-4f09-a40d-3b3ac5dc4816,2022/01/22 20:30:34,59.12450255827175,Shopping List,shoppinglist,NA,1,0,08a0d16fa8c60e78695515cbc070e5c4,59.693007390562826,"{instructions:quick_instructions,zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:19}",6.87,5.38,700
565EC0BB-EAAA-4EDD-82FD-13CA89207EE4,shoppinglist,dumpy-xw5sz,"iPhone11,8",iOS 15.2.1,2022-02-02 12:51:13,2022-02-02 09:51:13,[,TRUE,0,"{GButton.js:a4b2cda308803649f182677b95c3c86a,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855}",shoppinglist_fixed.zip,cucumber,0,{},true,d2a200d8-8d1b-4bf1-9450-628a1029df1b,full,NA,no,Shopping List,NA,ios,,gamescript,1,/fixed_list1_2020_10_28_22_47_26.csv,1,1,783ceefc-ddfa-4554-8f10-dab3a850899b,2022/02/02 09:50:06,59.79484613460095,Shopping List,shoppinglist,2676,1,0,7aa4eaf200c2d9cdc35aa8b9859bc140,59.79484613460095,"{zipfile:shoppinglist_fixed.zip,script:shoppinglist,instructions:quick_instructions,trialnum:20}",2.59,NA,NA
565EC0BB-EAAA-4EDD-82FD-13CA89207EE4,shoppinglist,dumpy-xw5sz,"iPhone11,8",iOS 15.2.1,2022-02-02 12:51:13,2022-02-02 09:51:13,[,TRUE,0,"{GButton.js:a4b2cda308803649f182677b95c3c86a,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855}",shoppinglist_fixed.zip,batteries,0,{},true,8c89297c-d0af-4017-92b9-413b5c7460a0,full,NA,yes,Shopping List,NA,ios,,gamescript,1,/fixed_list1_2020_10_28_22_47_26.csv,2,1,783ceefc-ddfa-4554-8f10-dab3a850899b,2022/02/02 09:50:10,59.93105277114824,Shopping List,shoppinglist,2443,1,0,7aa4eaf200c2d9cdc35aa8b9859bc140,59.93105277114824,"{zipfile:shoppinglist_fixed.zip,instructions:quick_instructions,script:shoppinglist,trialnum:20}",9.68,NA,NA
565EC0BB-EAAA-4EDD-82FD-13CA89207EE4,shoppinglist,dumpy-xw5sz,"iPhone11,8",iOS 15.2.1,2022-02-02 12:51:13,2022-02-02 09:51:13,[,TRUE,0,"{GButton.js:a4b2cda308803649f182677b95c3c86a,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855}",shoppinglist_fixed.zip,salsa,0,{},true,8757accc-cc65-4451-85bb-1e11fd26e8fd,full,NA,no,Shopping List,NA,ios,,gamescript,1,/fixed_list1_2020_10_28_22_47_26.csv,3,1,783ceefc-ddfa-4554-8f10-dab3a850899b,2022/02/02 09:50:12,59.88274706867672,Shopping List,shoppinglist,1085,1,0,7aa4eaf200c2d9cdc35aa8b9859bc140,59.88274706867672,"{script:shoppinglist,instructions:quick_instructions,trialnum:20,zipfile:shoppinglist_fixed.zip}",8.74,NA,NA
565EC0BB-EAAA-4EDD-82FD-13CA89207EE4,shoppinglist,dumpy-xw5sz,"iPhone11,8",iOS 15.2.1,2022-02-02 12:51:13,2022-02-02 09:51:13,[,TRUE,0,"{GButton.js:a4b2cda308803649f182677b95c3c86a,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855}",shoppinglist_fixed.zip,sandwich,0,{},true,474711ec-5ee0-4826-9dcf-824fe5eee4f8,full,NA,yes,Shopping List,NA,ios,,gamescript,1,/fixed_list1_2020_10_28_22_47_26.csv,4,1,783ceefc-ddfa-4554-8f10-dab3a850899b,2022/02/02 09:50:15,59.90180032733224,Shopping List,shoppinglist,1735,1,0,7aa4eaf200c2d9cdc35aa8b9859bc140,59.90180032733224,"{script:shoppinglist,instructions:quick_instructions,trialnum:20,zipfile:shoppinglist_fixed.zip}",1.29,NA,NA
565EC0BB-EAAA-4EDD-82FD-13CA89207EE4,shoppinglist,dumpy-xw5sz,"iPhone11,8",iOS 15.2.1,2022-02-02 12:51:13,2022-02-02 09:51:13,[,TRUE,0,"{GButton.js:a4b2cda308803649f182677b95c3c86a,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855}",shoppinglist_fixed.zip,blueberries,0,{},true,2b807710-b317-4133-bee5-9f060e890867,full,NA,no,Shopping List,NA,ios,,gamescript,1,/fixed_list1_2020_10_28_22_47_26.csv,5,1,783ceefc-ddfa-4554-8f10-dab3a850899b,2022/02/02 09:50:18,59.87762237762238,Shopping List,shoppinglist,968,1,0,7aa4eaf200c2d9cdc35aa8b9859bc140,59.87762237762238,"{instructions:quick_instructions,trialnum:20,zipfile:shoppinglist_fixed.zip,script:shoppinglist}",8.24,NA,NA
565EC0BB-EAAA-4EDD-82FD-13CA89207EE4,shoppinglist,dumpy-xw5sz,"iPhone11,8",iOS 15.2.1,2022-02-02 12:51:13,2022-02-02 09:51:13,[,TRUE,0,"{GButton.js:a4b2cda308803649f182677b95c3c86a,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855}",shoppinglist_fixed.zip,aluminum foil,0,{},true,18e485d6-ca28-4769-ace3-fbd111ab715b,full,NA,no,Shopping List,NA,ios,,gamescript,1,/fixed_list1_2020_10_28_22_47_26.csv,6,1,783ceefc-ddfa-4554-8f10-dab3a850899b,2022/02/02 09:50:20,59.89110707803993,Shopping List,shoppinglist,1443,1,0,7aa4eaf200c2d9cdc35aa8b9859bc140,59.89110707803993,"{script:shoppinglist,instructions:quick_instructions,trialnum:20,zipfile:shoppinglist_fixed.zip}",9.52,NA,NA
565EC0BB-EAAA-4EDD-82FD-13CA89207EE4,shoppinglist,dumpy-xw5sz,"iPhone11,8",iOS 15.2.1,2022-02-02 12:51:13,2022-02-02 09:51:13,[,TRUE,0,"{GButton.js:a4b2cda308803649f182677b95c3c86a,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KAlpha.js:fdac535470841697614a578b451f6d35,KFile.js:5875df58116ef3e3aca293afdc753ec9,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Entity.js:c946612f44aee711daf56d2e00ab0b20,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855}",shoppinglist_fixed.zip,trash bags,0,{},true,3be73eeb-8696-4cf2-a8c7-d99cda1ec5fb,full,NA,no,Shopping List,NA,ios,,gamescript,1,/fixed_list1_2020_10_28_22_47_26.csv,7,1,783ceefc-ddfa-4554-8f10-dab3a850899b,2022/02/02 09:50:24,59.91927972679292,Shopping List,shoppinglist,1925,1,0,7aa4eaf200c2d9cdc35aa8b9859bc140,59.91927972679292,"{zipfile:shoppinglist_fixed.zip,script:shoppinglist,instructions:quick_instructions,trialnum:20}",9.56,NA,NA
