wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,trialset_id,script_checksum,user_response,block_trial_num,cogtask_resource_checksum,response_time_OLD,is_script,trial_type,trial_num,mem_free_perc,cogtask_display_name,trial_uuid,os,mem_free_total,cogtask_error,block_num,response_time,cogtask_type,cogtask_run_uuid,time_stamp,cogtask_cps,cogtask_script,cogtask_name,block_id,cogtask_trial_params,correct_response,cogtask_fps,cogtask_all_params_checksum
BD4BDF79-10F1-4576-9292-187F283AC59E,symbolsearch,feyer-hf3s4,"iPhone9,1",iOS 15.2.1,2022-01-28 07:27:21,2022-01-28 07:27:21,[,TRUE,0,"{GameRunner.js:3b9eb2c089c515d04038c8908c65a664,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,Entity.js:c946612f44aee711daf56d2e00ab0b20,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KAlpha.js:fdac535470841697614a578b451f6d35,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GButton.js:a4b2cda308803649f182677b95c3c86a,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},434,true,LURE,12,NA,Symbol Search,9daeb52a-9a71-445f-a272-a0cf49deb195,ios,NA,,1,420,gamescript,549fe689-b225-46c5-966b-900b7b5c86e4,2022/01/27 13:29:32,59.79381443298969,symbolsearch,Symbol Search,1,"{instructions:quick_instructions,startdelay:1000,lureperc:25,leftcorrect:0,questiontextdisplaystyle:2,leftcorrectperc:50,trialtype:5,lure:1,matchpairstop:3,trialnum:14,feedback:0,script:symbolsearch}",0,59.79381443298969,9f80e09917aee80c18a8e2c6020b5ae1
BD4BDF79-10F1-4576-9292-187F283AC59E,symbolsearch,feyer-hf3s4,"iPhone9,1",iOS 15.2.1,2022-01-28 07:27:21,2022-01-28 07:27:21,[,TRUE,0,"{GameRunner.js:3b9eb2c089c515d04038c8908c65a664,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,Entity.js:c946612f44aee711daf56d2e00ab0b20,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KAlpha.js:fdac535470841697614a578b451f6d35,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GButton.js:a4b2cda308803649f182677b95c3c86a,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},717,true,NORMAL,13,NA,Symbol Search,3b74ed04-a6a4-4662-bc3b-7055c485affa,ios,NA,,1,702,gamescript,549fe689-b225-46c5-966b-900b7b5c86e4,2022/01/27 13:29:33,59.95203836930456,symbolsearch,Symbol Search,1,"{lure:0,trialtype:5,questiontextdisplaystyle:2,startdelay:1000,leftcorrect:1,trialnum:14,leftcorrectperc:50,script:symbolsearch,matchpairstop:3,lureperc:25,instructions:quick_instructions,feedback:0}",1,59.95203836930456,9f80e09917aee80c18a8e2c6020b5ae1
BD4BDF79-10F1-4576-9292-187F283AC59E,symbolsearch,feyer-hf3s4,"iPhone9,1",iOS 15.2.1,2022-01-28 07:27:21,2022-01-28 07:27:21,[,TRUE,0,"{GameRunner.js:3b9eb2c089c515d04038c8908c65a664,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GameParams.js:490f208599f26a512a0603d6feb03909,Entity.js:c946612f44aee711daf56d2e00ab0b20,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KAlpha.js:fdac535470841697614a578b451f6d35,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GButton.js:a4b2cda308803649f182677b95c3c86a,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},701,true,NORMAL,14,NA,Symbol Search,20cf964f-256d-48a0-991e-85b3e91c3b45,ios,NA,,1,686,gamescript,549fe689-b225-46c5-966b-900b7b5c86e4,2022/01/27 13:29:35,59.8705501618123,symbolsearch,Symbol Search,1,"{script:symbolsearch,feedback:0,leftcorrect:1,trialtype:5,matchpairstop:3,startdelay:1000,instructions:quick_instructions,questiontextdisplaystyle:2,leftcorrectperc:50,trialnum:14,lure:0,lureperc:25}",1,59.8705501618123,9f80e09917aee80c18a8e2c6020b5ae1
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},3328,true,LURE,1,NA,Symbol Search,2446883e-1975-4671-9696-16ca0fb4ec4d,ios,NA,,1,3300,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:00:18,40.421362077413036,symbolsearch,Symbol Search,1,"{feedback:0,leftcorrectperc:50,matchpairstop:3,script:symbolsearch,leftcorrect:1,trialnum:14,lureperc:25,trialtype:5,questiontextdisplaystyle:2,instructions:quick_instructions,lure:1,startdelay:1000}",1,40.421362077413036,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},792,true,NORMAL,2,NA,Symbol Search,e9d946eb-e7c4-4731-a7e8-4ae78a61f825,ios,NA,,1,772,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:00:19,39.84819734345351,symbolsearch,Symbol Search,1,"{trialtype:5,feedback:0,trialnum:14,leftcorrect:1,matchpairstop:3,lureperc:25,leftcorrectperc:50,script:symbolsearch,instructions:quick_instructions,questiontextdisplaystyle:2,lure:0,startdelay:1000}",1,39.84819734345351,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1130,true,NORMAL,3,NA,Symbol Search,24cbc152-82ea-4af8-b25b-2d7086cc14bf,ios,NA,,1,1117,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:00:21,39.81385729058945,symbolsearch,Symbol Search,1,"{startdelay:1000,script:symbolsearch,feedback:0,questiontextdisplaystyle:2,leftcorrectperc:50,trialnum:14,lureperc:25,lure:0,matchpairstop:3,instructions:quick_instructions,trialtype:5,leftcorrect:0}",0,39.81385729058945,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},241,true,NORMAL,4,NA,Symbol Search,7becb436-48a2-4c42-acde-6de978da1c89,ios,NA,,1,215,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:00:22,39.537126325940214,symbolsearch,Symbol Search,1,"{startdelay:1000,trialtype:5,leftcorrectperc:50,instructions:quick_instructions,lureperc:25,feedback:0,leftcorrect:0,matchpairstop:3,script:symbolsearch,questiontextdisplaystyle:2,lure:0,trialnum:14}",0,39.537126325940214,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},108615,true,NORMAL,5,NA,Symbol Search,a232ccf0-9ec3-4c8a-bf22-b1aa20405a88,ios,NA,,1,108577,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:02:12,26.0824984512849,symbolsearch,Symbol Search,1,"{trialtype:5,leftcorrect:0,trialnum:14,script:symbolsearch,matchpairstop:3,questiontextdisplaystyle:2,startdelay:1000,lure:0,instructions:quick_instructions,lureperc:25,feedback:0,leftcorrectperc:50}",0,26.0824984512849,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},442,true,NORMAL,6,NA,Symbol Search,4ea7df84-129d-4d73-9c4a-6f5b9c7f9ec1,ios,NA,,1,423,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:02:13,39.80503655564581,symbolsearch,Symbol Search,1,"{trialtype:5,script:symbolsearch,leftcorrect:0,trialnum:14,matchpairstop:3,startdelay:1000,feedback:0,lure:0,questiontextdisplaystyle:2,lureperc:25,instructions:quick_instructions,leftcorrectperc:50}",0,39.80503655564581,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},5291,true,NORMAL,7,NA,Symbol Search,00dad398-63fe-4ef6-9761-14a010e0db04,ios,NA,,1,5273,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:02:19,40.032813781788356,symbolsearch,Symbol Search,1,"{trialtype:5,leftcorrect:1,instructions:quick_instructions,script:symbolsearch,matchpairstop:3,startdelay:1000,feedback:0,lure:0,questiontextdisplaystyle:2,lureperc:25,trialnum:14,leftcorrectperc:50}",1,40.032813781788356,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},306,true,NORMAL,8,NA,Symbol Search,a9ecc591-87b0-4797-a9d2-ae6e1485bda8,ios,NA,,1,280,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:02:20,39.675383228133455,symbolsearch,Symbol Search,1,"{trialnum:14,matchpairstop:3,lureperc:25,trialtype:5,leftcorrectperc:50,lure:0,script:symbolsearch,questiontextdisplaystyle:2,feedback:0,instructions:quick_instructions,leftcorrect:0,startdelay:1000}",0,39.675383228133455,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},792,true,LURE,9,NA,Symbol Search,9b78f728-1c8a-49ae-8986-97af3ba2c45a,ios,NA,,1,774,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:02:22,39.77625854568055,symbolsearch,Symbol Search,1,"{trialtype:5,trialnum:14,script:symbolsearch,leftcorrect:1,matchpairstop:3,startdelay:1000,feedback:0,lure:1,questiontextdisplaystyle:2,lureperc:25,instructions:quick_instructions,leftcorrectperc:50}",1,39.77625854568055,f064be048db9e657942e30e188534aba
50431FED-42C6-40A5-8EB5-5B3838BC2D80,symbolsearch,escar-vi0z3,"iPhone11,8",iOS 15.1,2022-01-24 14:08:50,2022-01-24 14:08:50,[,TRUE,0,"{symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1131,true,LURE,10,NA,Symbol Search,1ea30c8b-cc46-404d-af22-526a8ec9ef51,ios,NA,,1,1121,gamescript,5b936f93-aff2-47ca-9291-140180931220,2022/01/24 10:02:24,39.79328165374677,symbolsearch,Symbol Search,1,"{feedback:0,leftcorrectperc:50,matchpairstop:3,trialnum:14,leftcorrect:0,script:symbolsearch,lureperc:25,trialtype:5,questiontextdisplaystyle:2,instructions:quick_instructions,lure:1,startdelay:1000}",0,39.79328165374677,f064be048db9e657942e30e188534aba
