wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,cogtask_all_params_checksum,interference_size,interference_time,interference_page_targets,block_id,trialset_id,cogtask_resource_checksum,block_num,trial_num,is_script,show_delay_time,cogtask_error,cogtask_type,cogtask_script,cogtask_fps,cogtask_cps,mem_free_total,user_answers,block_trial_num,dot_locations,cogtask_trial_params,interference_zip,mem_free_perc,time_stamp,response_time,interference_ratio,os,interference_text,trial_uuid,script_checksum,cogtask_name,interference_locations,cogtask_run_uuid,cogtask_display_name
e8571453-33b6-407e-9039-c5a2d8aea355,dotmemory,math-yw88g,Mi A2,8.1.0,2022-01-26 16:48:42,2022-01-26 16:48:42,[,TRUE,7ae824add2257bee40ffbadeff839955,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,4,true,1000,,script,dotmemory,60.00857265323618,59.07337411838055,NA, 0_3 2_4 4_3,0, 2_1 3_4 0_0,"{instructions:quick_instructions,readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/26 16:45:59,11280,5,android,Touch the Fu0027s!,9d317dcf-7842-4867-bc73-20cebf06c34a,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,,50ef32b9-0f63-4207-a805-b3593463c745,Dot Memory
e8571453-33b6-407e-9039-c5a2d8aea355,dotmemory,math-yw88g,Mi A2,8.1.0,2022-01-26 16:48:42,2022-01-26 16:48:42,[,TRUE,7ae824add2257bee40ffbadeff839955,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,5,true,1000,,script,dotmemory,60.00630318310747,58.80869839268831,NA, 0_0 2_1 2_3,0, 0_2 1_4 3_0,"{instructions:quick_instructions,readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/26 16:46:15,1477,5,android,Touch the Fu0027s!,ffdb0e13-c958-44fd-8965-aff39434c525,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:5a0799913d0251514576e5386beb0cfc,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,537_0_3_5_1_322_589 779_0_1_5_1_176_575 978_0_2_5_1_232_583 1578_0_1_6_1_176_680 2045_0_1_4_1_172_522 2586_0_1_3_0_167_438 2954_0_0_3_1_80_415 4987_1_3_1_1_314_256 5262_1_2_2_0_206_303 5653_1_2_1_1_249_264 5953_1_0_2_1_80_363 6428_1_4_3_1_397_447,50ef32b9-0f63-4207-a805-b3593463c745,Dot Memory
b9fa1555-026f-4cc2-b7f9-d10efbf1103f,dotmemory,idol-pp00v,SM-G970U,11,2022-01-19 19:13:51,2022-01-19 19:13:49,[,TRUE,5fc76070a31e05b4382aa841c107be28,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,script,dotmemory,59.91318701473376,59.0572843430947,NA, 0_2 1_2 1_3,0, 4_3 1_1 0_4,"{readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/19 18:49:09,2009,5,android,Touch the Fu0027s!,48f54753-9140-4d00-9486-d57200088f8e,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,472_0_1_7_1_163_752 929_0_4_7_1_402_734 2924_0_4_3_1_414_407 3576_0_4_0_1_393_179 4460_0_0_3_1_81_438 4936_0_2_2_1_231_352 6654_1_0_5_1_80_605 7256_1_2_7_1_234_750 7682_1_4_7_1_416_744,575ac344-81b7-4a04-aa85-a3609209a537,Dot Memory
b9fa1555-026f-4cc2-b7f9-d10efbf1103f,dotmemory,idol-pp00v,SM-G970U,11,2022-01-19 19:13:51,2022-01-19 19:13:49,[,TRUE,5fc76070a31e05b4382aa841c107be28,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,2,true,1000,,script,dotmemory,59.905619155815785,59.247607812295186,NA, 0_4 1_4 2_4,0, 2_4 4_2 3_1,"{readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/19 18:49:32,8563,5,android,Touch the Fu0027s!,87694977-ae4a-402b-bcb4-4ecfb7b24eff,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,,575ac344-81b7-4a04-aa85-a3609209a537,Dot Memory
b9fa1555-026f-4cc2-b7f9-d10efbf1103f,dotmemory,idol-pp00v,SM-G970U,11,2022-01-19 19:13:51,2022-01-19 19:13:49,[,TRUE,5fc76070a31e05b4382aa841c107be28,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,3,true,1000,,script,dotmemory,59.87637235907371,58.99990774056647,NA, 0_3 1_2 2_2,0, 4_1 1_4 0_3,"{readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/19 18:49:54,7330,5,android,Touch the Fu0027s!,c464269f-8bad-419d-b7f9-801dcdfc9ce3,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,857_0_1_4_1_152_517 1217_0_1_3_1_167_422 1617_0_2_2_1_258_338 2527_0_4_7_1_424_759 3170_0_1_6_1_140_664 4039_0_0_5_1_65_590 5774_1_0_3_1_68_427 6133_1_1_3_1_158_430 7150_1_2_6_1_256_678 7628_1_1_7_1_157_733,575ac344-81b7-4a04-aa85-a3609209a537,Dot Memory
b9fa1555-026f-4cc2-b7f9-d10efbf1103f,dotmemory,idol-pp00v,SM-G970U,11,2022-01-19 19:13:51,2022-01-19 19:13:49,[,TRUE,5fc76070a31e05b4382aa841c107be28,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,4,true,1000,,script,dotmemory,14.369849443168334,-37.1983148085653,NA, 2_2 2_3 2_4,0, 1_1 0_4 4_2,"{readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/19 19:00:08,599349,5,android,Touch the Fu0027s!,47629282-d960-4a57-b4d4-dfd8cc714c3d,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,2476_0_-1_-1_-1_437_500 3069_0_4_7_1_418_743 3444_0_-1_-1_-1_428_522 6643_0_4_4_1_408_504 7635_0_3_7_1_311_759,575ac344-81b7-4a04-aa85-a3609209a537,Dot Memory
b9fa1555-026f-4cc2-b7f9-d10efbf1103f,dotmemory,idol-pp00v,SM-G970U,11,2022-01-19 19:13:51,2022-01-19 19:13:49,[,TRUE,5fc76070a31e05b4382aa841c107be28,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,5,true,1000,,script,dotmemory,59.934446698923054,59.206076686956976,NA, 0_4 1_4 2_4,0, 2_3 0_4 4_2,"{readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/19 19:00:27,4967,5,android,Touch the Fu0027s!,a3e1cc6b-77f3-49f9-acec-786ff616a3f4,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,3856_0_1_3_1_147_416 4790_0_3_1_1_300_248 5432_0_4_0_1_393_192 6358_0_0_1_1_57_267,575ac344-81b7-4a04-aa85-a3609209a537,Dot Memory
a1a688b3-4e5b-42b3-9a60-a3350e95ebca,dotmemory,dawns-h1917,Mi A2,8.1.0,2022-01-20 07:12:17,2022-01-20 07:12:15,[,TRUE,5fc76070a31e05b4382aa841c107be28,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,1,true,1000,,script,dotmemory,59.979995171248234,58.531369640947815,NA, 0_3 2_4 3_3,0, 4_0 2_4 3_1,"{readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/20 07:10:06,14516,5,android,Touch the Fu0027s!,b0c60aa1-0558-4742-91a5-e4187e5d7aba,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,,5a0d175b-de7e-4d7a-9358-3f3c15550295,Dot Memory
a1a688b3-4e5b-42b3-9a60-a3350e95ebca,dotmemory,dawns-h1917,Mi A2,8.1.0,2022-01-20 07:12:17,2022-01-20 07:12:15,[,TRUE,5fc76070a31e05b4382aa841c107be28,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,2,true,1000,,script,dotmemory,60.030785017957925,58.42739866598255,NA, 2_4 3_4 4_4,0, 0_4 1_1 2_2,"{readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/20 07:10:21,1179,5,android,Touch the Fu0027s!,29bfda7b-eb27-43c0-bbf7-ef3a31d33dae,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,921_0_0_3_1_62_420 1462_0_1_4_1_169_499 1929_0_3_5_1_313_582 3178_0_4_2_1_406_347 3737_0_0_1_1_62_272 4130_0_1_1_1_150_266 6003_1_2_4_1_254_506 6270_1_2_6_1_241_648 6861_1_0_7_1_80_739 7695_1_3_3_1_332_417,5a0d175b-de7e-4d7a-9358-3f3c15550295,Dot Memory
a1a688b3-4e5b-42b3-9a60-a3350e95ebca,dotmemory,dawns-h1917,Mi A2,8.1.0,2022-01-20 07:12:17,2022-01-20 07:12:15,[,TRUE,5fc76070a31e05b4382aa841c107be28,80,8000,6,1,1,"{:-1,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/distractor.png:3b0021c1b1db868b476affc3ed0b40ef,/data/user/0/edu.psu.hhd.hdfs.jpm165.genericsurveyapp2/files/script/dotmemory/dotmemory.zip/target.png:92ef3ff5c19b30a04481f17eea0af7ec}",1,3,true,1000,,script,dotmemory,60.00766871165644,58.79345603271984,NA, 0_4 1_4 2_4,0, 2_4 3_0 1_3,"{readytime:1000,trialnum:5,efratio:5,showdelaytime:1000,eftime:8000,dotpresenttime:3000,script:dotmemory}",dotmemory.zip,NA,2022/01/20 07:10:37,1289,5,android,Touch the Fu0027s!,91b45a3e-7a8f-4023-820e-030e119ee85d,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,dotmemory.js:855075e8488769f0b6bccde54bdf310e,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,dotmemory_GLStim.js:979e5ec059c3d7d0dc577282f515569e,dotmemory.json:cadc53fefa4f7c74d84c54035ea76297,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",Dot Memory,781_0_3_4_1_332_513 1515_0_0_2_1_76_346 1940_0_4_4_1_406_504 3789_0_3_0_1_328_207 4066_0_2_0_1_250_198 5448_0_1_1_1_174_270 7107_1_1_5_1_167_583 7450_1_1_6_1_154_652 7981_1_0_3_1_88_420,5a0d175b-de7e-4d7a-9358-3f3c15550295,Dot Memory
