wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,block_id,cogtask_all_params_checksum,trialset_id,cogtask_resource_checksum,block_num,trial_sequence,trial_num,is_script,cogtask_error,cogtask_type,cogtask_script,Fixation_Time,cogtask_fps,cogtask_cps,mem_free_total,target_answer_location,block_trial_num,cogtask_trial_params,time_stamp,mem_free_perc,aStudyTime,trial_distractor,RT,os,selection,trial_uuid,script_checksum,cogtask_name,aFixTime,tStudyTime,trial_type,accuracy,cogtask_run_uuid,target_answer,cogtask_display_name
B1AFCC79-6513-4CDD-B291-5B0322770B55,stroop,ephod-cs5i9,"iPhone11,8",iOS 15.1,2022-02-06 13:19:54,2022-02-06 13:19:54,[,TRUE,1,39bddaaa103b724ad2878242683d6d42,0,{},1,IC,14,true,,gamescript,stroop,900,39.95345228859581,39.95345228859581,NA,LEFT,0,"{trialtype:1,leftcorrect:0,trialnum:16,script:stroop,instructions:quick_instructions}",2022/02/06 13:15:33,NA,0,GREEN,1565,ios,LEFT,651dcc96-3cfa-467a-9b66-0b5217dc349a,"{GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GBox.js:9c44756dbeb2733973b0bc3ec7784187,stroop.js:774e03638148c3fd14c0929ef92c96d1,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameParams.js:490f208599f26a512a0603d6feb03909,KFile.js:5875df58116ef3e3aca293afdc753ec9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,913,undefined,C,1,3cd07b0c-9326-420e-9f9b-698db8ae9ae5,ORANGE,stroop
B1AFCC79-6513-4CDD-B291-5B0322770B55,stroop,ephod-cs5i9,"iPhone11,8",iOS 15.1,2022-02-06 13:19:54,2022-02-06 13:19:54,[,TRUE,1,39bddaaa103b724ad2878242683d6d42,0,{},1,CI,15,true,,gamescript,stroop,500,40.09623095429029,40.09623095429029,NA,RIGHT,0,"{trialnum:16,leftcorrect:1,trialtype:0,script:stroop,instructions:quick_instructions}",2022/02/06 13:15:36,NA,0,PURPLE,1939,ios,RIGHT,4c287b9b-2c28-4781-850d-b4369d4da71e,"{GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GBox.js:9c44756dbeb2733973b0bc3ec7784187,stroop.js:774e03638148c3fd14c0929ef92c96d1,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameParams.js:490f208599f26a512a0603d6feb03909,KFile.js:5875df58116ef3e3aca293afdc753ec9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,501,undefined,I,1,3cd07b0c-9326-420e-9f9b-698db8ae9ae5,BLUE,stroop
B1AFCC79-6513-4CDD-B291-5B0322770B55,stroop,ephod-cs5i9,"iPhone11,8",iOS 15.1,2022-02-06 13:19:54,2022-02-06 13:19:54,[,TRUE,1,39bddaaa103b724ad2878242683d6d42,0,{},1,II,16,true,,gamescript,stroop,1000,39.890496675791944,39.890496675791944,NA,RIGHT,0,"{leftcorrect:1,script:stroop,trialtype:0,instructions:quick_instructions,trialnum:16}",2022/02/06 13:15:38,NA,0,ORANGE,1491,ios,RIGHT,e114a6bb-8c45-46c2-a760-96913060a43c,"{GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Entity.js:c946612f44aee711daf56d2e00ab0b20,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,GBox.js:9c44756dbeb2733973b0bc3ec7784187,stroop.js:774e03638148c3fd14c0929ef92c96d1,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GameParams.js:490f208599f26a512a0603d6feb03909,KFile.js:5875df58116ef3e3aca293afdc753ec9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,1000,undefined,I,1,3cd07b0c-9326-420e-9f9b-698db8ae9ae5,RED,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,X,1,true,,script,stroop,700,59.94129460837324,58.859879499459296,NA,LEFT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:0,trialtype:1}",2022/01/27 08:30:55,NA,0,GREEN,517,android,LEFT,cc227f47-50e6-425b-810b-9f9b4a99d597,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,712,undefined,C,1,3d7232e7-a606-446f-bd74-59692f71f1cb,YELLOW,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,CC,2,true,,script,stroop,1000,59.616381544841886,59.09797822706065,NA,LEFT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:0,trialtype:1}",2022/01/27 08:30:57,NA,0,PURPLE,895,android,LEFT,511fa483-fb61-4809-a672-ef1514f581bb,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,1001,undefined,C,1,3d7232e7-a606-446f-bd74-59692f71f1cb,BLUE,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,CI,3,true,,script,stroop,600,60.31933767001774,59.13660555884092,NA,LEFT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:0,trialtype:0}",2022/01/27 08:30:59,NA,0,GREEN,1033,android,LEFT,5bcfc06f-4b3f-4e87-b9a6-7d72384b02f3,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,611,undefined,I,1,3d7232e7-a606-446f-bd74-59692f71f1cb,ORANGE,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,II,4,true,,script,stroop,900,60.101010101010104,58.58585858585859,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:0}",2022/01/27 08:31:01,NA,0,BLUE,1016,android,RIGHT,059c1889-d067-43c3-945d-672257bbd649,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,913,undefined,I,1,3d7232e7-a606-446f-bd74-59692f71f1cb,RED,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,IC,5,true,,script,stroop,500,60.1741884402217,59.382422802850364,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:1}",2022/01/27 08:31:02,NA,0,YELLOW,711,android,RIGHT,6b25af5c-e5ec-4044-a4f8-657f126b644e,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,512,undefined,C,1,3d7232e7-a606-446f-bd74-59692f71f1cb,GREEN,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,CI,6,true,,script,stroop,800,60.050890585241724,59.0030518819939,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:0}",2022/01/27 08:31:04,NA,0,ORANGE,1100,android,RIGHT,74192639-188d-4279-a4dc-8a95c7346ccc,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,809,undefined,I,1,3d7232e7-a606-446f-bd74-59692f71f1cb,BLUE,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,IC,7,true,,script,stroop,500,60.150375939849624,59.353869271224646,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:1}",2022/01/27 08:31:05,NA,0,YELLOW,773,android,RIGHT,7bd32558-273a-404a-97c8-c8ae198d984a,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,509,undefined,C,1,3d7232e7-a606-446f-bd74-59692f71f1cb,PURPLE,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,CC,8,true,,script,stroop,500,60.04447739065975,59.30318754633062,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:1}",2022/01/27 08:31:07,NA,0,RED,789,android,RIGHT,3f4973c0-5b11-44fc-bad8-0659226f4ded,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,511,undefined,C,1,3d7232e7-a606-446f-bd74-59692f71f1cb,BLUE,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,CI,9,true,,script,stroop,800,60.283687943262414,59.1016548463357,NA,RIGHT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:1,trialtype:0}",2022/01/27 08:31:08,NA,0,PURPLE,847,android,LEFT,a2d53e0d-e2cf-4b3f-82db-8551a3b4a8f3,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,800,undefined,I,0,3d7232e7-a606-446f-bd74-59692f71f1cb,GREEN,stroop
0e555faa-525b-4e12-82f8-c378a2ff37db,stroop,math-yw88g,Mi A2,8.1.0,2022-01-27 09:04:10,2022-01-27 09:04:10,[,TRUE,1,c6c0a12883fdc8791a9fd464a44892ee,1,{:-1},1,II,10,true,,script,stroop,800,59.9883517763541,59.4059405940594,NA,LEFT,0,"{instructions:quick_instructions,trialnum:16,script:stroop,leftcorrect:0,trialtype:0}",2022/01/27 08:31:10,NA,0,YELLOW,866,android,LEFT,92ad0f54-7008-4245-a65e-1465a187466b,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,stroop.js:774e03638148c3fd14c0929ef92c96d1,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,stroop.json:04aefe6b5bf79a3f95c50cd47059b69d,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",stroop,816,undefined,I,1,3d7232e7-a606-446f-bd74-59692f71f1cb,BLUE,stroop
